#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
61	 0 	 H2 	 H2 	 1.5624076658627632e-06 	 1.5624076658627632e-06
61	 4 	 CO2 	 CO2 	 0.006244526772393074 	 0.006244526772393074
61	 1 	 N2 	 N2 	 4.553831097432969e-06 	 4.553831097432969e-06
61	 13 	 O3 	 O3 	 0.004814098370824672 	 0.004814098370824672
61	 9 	 Na2 	 Na2 	 2.0036856926746087e-05 	 2.0036856926746087e-05
61	 19 	 HO 	 OH 	 2.0030223590591798e-05 	 2.0030223590591798e-05
61	 25 	 Li 	 Li 	 4.949843174624104e-05 	 4.949843174624104e-05
62	 20 	 CH 	 CH 	 1.9354547606935427e-06 	 1.9354547606935427e-06
62	 12 	 HN 	 NH 	 0.0013950261885517408 	 0.0013950261885517408
62	 18 	 H3N 	 NH3 	 0.0007820251763141819 	 0.0007820251763141819
62	 10 	 NO 	 NO 	 0.0001163028227805159 	 0.0001163028227805159
62	 17 	 H2O 	 OH2 	 0.00031100929447500336 	 0.00031100929447500336
62	 2 	 FLi 	 LiF 	 0.0067930773172675315 	 0.0067930773172675315
62	 19 	 HO 	 OH 	 2.011836142593573e-05 	 2.011836142593573e-05
62	 5 	 F2 	 F2 	 0.0002888695962276089 	 0.0002888695962276089
62	 0 	 H2 	 H2 	 1.3074290656848334e-06 	 1.3074290656848334e-06
62	 11 	 NO2 	 NO2 	 0.005345929705002109 	 0.005345929705002109
62	 21 	 HN2O 	 HON2 	 0.005257767828713449 	 0.005257767828713449
62	 16 	 CH2 	 CH2 	 0.003448582930993636 	 0.003448582930993636
62	 1 	 N2 	 N2 	 5.608468574374674e-06 	 5.608468574374674e-06
62	 25 	 Li 	 Li 	 5.084941868737188e-05 	 5.084941868737188e-05
62	 15 	 CH3 	 CH3 	 5.075707261495402e-05 	 5.075707261495402e-05
62	 13 	 O3 	 O3 	 0.005115124655175486 	 0.005115124655175486
62	 4 	 CO2 	 CO2 	 0.005992301116264319 	 0.005992301116264319
62	 8 	 HLi 	 LiH 	 1.1040917874633186e-07 	 1.1040917874633186e-07
62	 3 	 CHN 	 CNH 	 0.0029166113702249127 	 0.0029166113702249127
62	 24 	 C 	 C 	 5.908717624638802e-05 	 5.908717624638802e-05
62	 6 	 C2H2 	 C2H2 	 9.914203161192836e-05 	 9.914203161192836e-05
62	 7 	 CO 	 OC 	 0.000294251768592966 	 0.000294251768592966
62	 23 	 HF2 	 HF2 	 0.0032053134017452707 	 0.0032053134017452707
62	 14 	 N2O 	 N2O 	 0.004300116015171954 	 0.004300116015171954
62	 22 	 CH4O 	 CH4O 	 0.0002897410894488643 	 0.0002897410894488643
62	 9 	 Na2 	 Na2 	 2.1683921983817694e-05 	 2.1683921983817694e-05
63	 0 	 H2 	 H2 	 1.2439388934911025e-06 	 1.2439388934911025e-06
63	 10 	 NO 	 NO 	 0.00012542928774781668 	 0.00012542928774781668
63	 4 	 CO2 	 CO2 	 0.005920227257956408 	 0.005920227257956408
63	 25 	 Li 	 Li 	 5.262198830641774e-05 	 5.262198830641774e-05
63	 18 	 H3N 	 NH3 	 0.0008029595947082446 	 0.0008029595947082446
63	 8 	 HLi 	 LiH 	 1.0021758541059454e-07 	 1.0021758541059454e-07
63	 14 	 N2O 	 N2O 	 0.004346965713751944 	 0.004346965713751944
63	 19 	 HO 	 OH 	 2.02199421065232e-05 	 2.02199421065232e-05
63	 15 	 CH3 	 CH3 	 5.3259020620736726e-05 	 5.3259020620736726e-05
63	 24 	 C 	 C 	 6.037972060083853e-05 	 6.037972060083853e-05
63	 22 	 CH4O 	 CH4O 	 0.00029222521923594555 	 0.00029222521923594555
63	 2 	 FLi 	 LiF 	 0.00670494781491601 	 0.00670494781491601
63	 5 	 F2 	 F2 	 0.0003039175531590173 	 0.0003039175531590173
63	 21 	 HN2O 	 HON2 	 0.005404737213252458 	 0.005404737213252458
63	 16 	 CH2 	 CH2 	 0.003495542818492368 	 0.003495542818492368
63	 20 	 CH 	 CH 	 2.198316335402787e-06 	 2.198316335402787e-06
63	 11 	 NO2 	 NO2 	 0.005588158399617131 	 0.005588158399617131
63	 3 	 CHN 	 CNH 	 0.0028616012498673534 	 0.0028616012498673534
63	 17 	 H2O 	 OH2 	 0.0003011826546618795 	 0.0003011826546618795
63	 7 	 CO 	 OC 	 0.00028375619960599105 	 0.00028375619960599105
63	 1 	 N2 	 N2 	 7.029898320249634e-06 	 7.029898320249634e-06
63	 23 	 HF2 	 HF2 	 0.003242647248697524 	 0.003242647248697524
63	 12 	 HN 	 NH 	 0.0014893252018569495 	 0.0014893252018569495
63	 6 	 C2H2 	 C2H2 	 8.741212270368549e-05 	 8.741212270368549e-05
63	 13 	 O3 	 O3 	 0.005402117249471782 	 0.005402117249471782
63	 9 	 Na2 	 Na2 	 2.2335582188337018e-05 	 2.2335582188337018e-05
64	 6 	 C2H2 	 C2H2 	 8.59590927185994e-05 	 8.59590927185994e-05
64	 4 	 CO2 	 CO2 	 0.0057977474124564915 	 0.0057977474124564915
64	 15 	 CH3 	 CH3 	 5.660527044195291e-05 	 5.660527044195291e-05
64	 20 	 CH 	 CH 	 4.290215857268693e-06 	 4.290215857268693e-06
64	 16 	 CH2 	 CH2 	 0.0035138692001585124 	 0.0035138692001585124
64	 18 	 H3N 	 NH3 	 0.000816857670147383 	 0.000816857670147383
64	 17 	 H2O 	 OH2 	 0.0002991524633118617 	 0.0002991524633118617
64	 19 	 HO 	 OH 	 2.017628101909909e-05 	 2.017628101909909e-05
64	 0 	 H2 	 H2 	 1.3254109081416053e-06 	 1.3254109081416053e-06
64	 7 	 CO 	 OC 	 0.0002762578304992905 	 0.0002762578304992905
64	 10 	 NO 	 NO 	 0.0001352149383213537 	 0.0001352149383213537
64	 25 	 Li 	 Li 	 5.3113632614740606e-05 	 5.3113632614740606e-05
64	 23 	 HF2 	 HF2 	 0.003269151245613744 	 0.003269151245613744
64	 2 	 FLi 	 LiF 	 0.006667451658125471 	 0.006667451658125471
64	 3 	 CHN 	 CNH 	 0.002816770684228598 	 0.002816770684228598
64	 24 	 C 	 C 	 6.337628518978579e-05 	 6.337628518978579e-05
64	 5 	 F2 	 F2 	 0.00031735868596651786 	 0.00031735868596651786
64	 21 	 HN2O 	 HON2 	 0.005537001713523168 	 0.005537001713523168
64	 8 	 HLi 	 LiH 	 9.972462826636964e-08 	 9.972462826636964e-08
64	 14 	 N2O 	 N2O 	 0.004542246762945449 	 0.004542246762945449
64	 11 	 NO2 	 NO2 	 0.005775748822050356 	 0.005775748822050356
64	 1 	 N2 	 N2 	 7.765634305120867e-06 	 7.765634305120867e-06
64	 9 	 Na2 	 Na2 	 2.276809331897435e-05 	 2.276809331897435e-05
64	 22 	 CH4O 	 CH4O 	 0.0002986459706707871 	 0.0002986459706707871
64	 13 	 O3 	 O3 	 0.005549838448523472 	 0.005549838448523472
64	 12 	 HN 	 NH 	 0.001519655764056119 	 0.001519655764056119
65	 23 	 HF2 	 HF2 	 0.0032778866222324984 	 0.0032778866222324984
65	 18 	 H3N 	 NH3 	 0.0008245447821355888 	 0.0008245447821355888
65	 7 	 CO 	 OC 	 0.00027257105244419 	 0.00027257105244419
65	 25 	 Li 	 Li 	 5.228588940309525e-05 	 5.228588940309525e-05
65	 4 	 CO2 	 CO2 	 0.005684022816934133 	 0.005684022816934133
65	 12 	 HN 	 NH 	 0.001519855464273327 	 0.001519855464273327
65	 3 	 CHN 	 CNH 	 0.0028045162962097815 	 0.0028045162962097815
65	 1 	 N2 	 N2 	 8.097468196353919e-06 	 8.097468196353919e-06
65	 15 	 CH3 	 CH3 	 5.8541677296183474e-05 	 5.8541677296183474e-05
65	 21 	 HN2O 	 HON2 	 0.005548292766182884 	 0.005548292766182884
65	 24 	 C 	 C 	 6.433905631636274e-05 	 6.433905631636274e-05
65	 8 	 HLi 	 LiH 	 1.5644692845599164e-07 	 1.5644692845599164e-07
65	 2 	 FLi 	 LiF 	 0.006635185458695911 	 0.006635185458695911
65	 13 	 O3 	 O3 	 0.005601441495707431 	 0.005601441495707431
65	 14 	 N2O 	 N2O 	 0.004570888961850797 	 0.004570888961850797
65	 6 	 C2H2 	 C2H2 	 8.358174202279917e-05 	 8.358174202279917e-05
65	 22 	 CH4O 	 CH4O 	 0.00029929782335530344 	 0.00029929782335530344
65	 5 	 F2 	 F2 	 0.00031990955922464896 	 0.00031990955922464896
65	 10 	 NO 	 NO 	 0.0001383725258527272 	 0.0001383725258527272
65	 17 	 H2O 	 OH2 	 0.00029754122126290184 	 0.00029754122126290184
65	 20 	 CH 	 CH 	 3.7992557583868586e-06 	 3.7992557583868586e-06
65	 19 	 HO 	 OH 	 2.0318461756114662e-05 	 2.0318461756114662e-05
65	 11 	 NO2 	 NO2 	 0.005788368604713847 	 0.005788368604713847
65	 0 	 H2 	 H2 	 1.5516857567115446e-06 	 1.5516857567115446e-06
65	 16 	 CH2 	 CH2 	 0.0035359626758107473 	 0.0035359626758107473
65	 9 	 Na2 	 Na2 	 2.2905326059345497e-05 	 2.2905326059345497e-05
66	 3 	 CHN 	 CNH 	 0.002784786328546303 	 0.002784786328546303
66	 6 	 C2H2 	 C2H2 	 7.87092205577475e-05 	 7.87092205577475e-05
66	 16 	 CH2 	 CH2 	 0.003533834507655826 	 0.003533834507655826
66	 19 	 HO 	 OH 	 2.055549595139935e-05 	 2.055549595139935e-05
66	 5 	 F2 	 F2 	 0.0003217979231646002 	 0.0003217979231646002
66	 14 	 N2O 	 N2O 	 0.004604516133825874 	 0.004604516133825874
66	 9 	 Na2 	 Na2 	 2.3104911755760553e-05 	 2.3104911755760553e-05
66	 24 	 C 	 C 	 6.862623756714445e-05 	 6.862623756714445e-05
66	 10 	 NO 	 NO 	 0.00013883701437565876 	 0.00013883701437565876
66	 1 	 N2 	 N2 	 9.58759312545658e-06 	 9.58759312545658e-06
66	 8 	 HLi 	 LiH 	 2.3223181090277673e-07 	 2.3223181090277673e-07
66	 21 	 HN2O 	 HON2 	 0.005577522536668122 	 0.005577522536668122
66	 4 	 CO2 	 CO2 	 0.005646649011080444 	 0.005646649011080444
66	 22 	 CH4O 	 CH4O 	 0.000299121402765393 	 0.000299121402765393
66	 12 	 HN 	 NH 	 0.001530433804503741 	 0.001530433804503741
66	 20 	 CH 	 CH 	 3.3613530039247766e-06 	 3.3613530039247766e-06
66	 23 	 HF2 	 HF2 	 0.003299937568583146 	 0.003299937568583146
66	 15 	 CH3 	 CH3 	 5.4238996581186096e-05 	 5.4238996581186096e-05
66	 11 	 NO2 	 NO2 	 0.005826856250017997 	 0.005826856250017997
66	 0 	 H2 	 H2 	 1.5273199202885007e-06 	 1.5273199202885007e-06
66	 7 	 CO 	 OC 	 0.0002657670074826534 	 0.0002657670074826534
66	 2 	 FLi 	 LiF 	 0.0066244781681704615 	 0.0066244781681704615
66	 18 	 H3N 	 NH3 	 0.0008175795998738186 	 0.0008175795998738186
66	 13 	 O3 	 O3 	 0.005558824959775389 	 0.005558824959775389
66	 17 	 H2O 	 OH2 	 0.0003039073272375542 	 0.0003039073272375542
66	 25 	 Li 	 Li 	 5.297572982542892e-05 	 5.297572982542892e-05
67	 4 	 CO2 	 CO2 	 0.005613421624553068 	 0.005613421624553068
67	 2 	 FLi 	 LiF 	 0.00661279441162371 	 0.00661279441162371
67	 24 	 C 	 C 	 6.967311735930311e-05 	 6.967311735930311e-05
67	 9 	 Na2 	 Na2 	 2.3827931555586414e-05 	 2.3827931555586414e-05
67	 3 	 CHN 	 CNH 	 0.002756893097854217 	 0.002756893097854217
67	 25 	 Li 	 Li 	 5.1929868584229244e-05 	 5.1929868584229244e-05
67	 8 	 HLi 	 LiH 	 1.9909886667054081e-07 	 1.9909886667054081e-07
67	 10 	 NO 	 NO 	 0.00014125384418178582 	 0.00014125384418178582
67	 21 	 HN2O 	 HON2 	 0.0056201167607576544 	 0.0056201167607576544
67	 22 	 CH4O 	 CH4O 	 0.000300800326202752 	 0.000300800326202752
67	 7 	 CO 	 OC 	 0.00026184368260548103 	 0.00026184368260548103
67	 0 	 H2 	 H2 	 1.778281763003337e-06 	 1.778281763003337e-06
67	 5 	 F2 	 F2 	 0.00032720189164836067 	 0.00032720189164836067
67	 18 	 H3N 	 NH3 	 0.000816501613696757 	 0.000816501613696757
67	 15 	 CH3 	 CH3 	 5.375417959651771e-05 	 5.375417959651771e-05
67	 19 	 HO 	 OH 	 2.1583291111153517e-05 	 2.1583291111153517e-05
67	 17 	 H2O 	 OH2 	 0.0003041830585904428 	 0.0003041830585904428
67	 12 	 HN 	 NH 	 0.001539668516484499 	 0.001539668516484499
67	 6 	 C2H2 	 C2H2 	 7.513277765043315e-05 	 7.513277765043315e-05
67	 1 	 N2 	 N2 	 1.1029593955736102e-05 	 1.1029593955736102e-05
67	 13 	 O3 	 O3 	 0.005654969629768418 	 0.005654969629768418
67	 11 	 NO2 	 NO2 	 0.005872257545025313 	 0.005872257545025313
67	 16 	 CH2 	 CH2 	 0.003513890712393434 	 0.003513890712393434
67	 20 	 CH 	 CH 	 3.034795130560351e-06 	 3.034795130560351e-06
67	 23 	 HF2 	 HF2 	 0.0033157411026808925 	 0.0033157411026808925
67	 14 	 N2O 	 N2O 	 0.00471323803349493 	 0.00471323803349493
68	 0 	 H2 	 H2 	 1.5477873688525236e-06 	 1.5477873688525236e-06
68	 16 	 CH2 	 CH2 	 0.0035147138082569744 	 0.0035147138082569744
68	 6 	 C2H2 	 C2H2 	 6.92837547239019e-05 	 6.92837547239019e-05
68	 7 	 CO 	 OC 	 0.0002613090565715158 	 0.0002613090565715158
68	 24 	 C 	 C 	 7.207634167274743e-05 	 7.207634167274743e-05
68	 2 	 FLi 	 LiF 	 0.0065891250573471465 	 0.0065891250573471465
68	 13 	 O3 	 O3 	 0.005610253046921225 	 0.005610253046921225
68	 11 	 NO2 	 NO2 	 0.005880722542385449 	 0.005880722542385449
68	 10 	 NO 	 NO 	 0.00014107978650480438 	 0.00014107978650480438
68	 5 	 F2 	 F2 	 0.00032880067524202464 	 0.00032880067524202464
68	 4 	 CO2 	 CO2 	 0.005573018720833697 	 0.005573018720833697
68	 12 	 HN 	 NH 	 0.0015449537875529427 	 0.0015449537875529427
68	 14 	 N2O 	 N2O 	 0.004729762255270309 	 0.004729762255270309
68	 23 	 HF2 	 HF2 	 0.0033183163232017024 	 0.0033183163232017024
68	 22 	 CH4O 	 CH4O 	 0.00030059242663610966 	 0.00030059242663610966
68	 17 	 H2O 	 OH2 	 0.00030672777367524184 	 0.00030672777367524184
68	 21 	 HN2O 	 HON2 	 0.005645643540167916 	 0.005645643540167916
68	 25 	 Li 	 Li 	 4.939796977913892e-05 	 4.939796977913892e-05
68	 15 	 CH3 	 CH3 	 5.246793563253989e-05 	 5.246793563253989e-05
68	 18 	 H3N 	 NH3 	 0.0008134335995416132 	 0.0008134335995416132
68	 3 	 CHN 	 CNH 	 0.002732728115380562 	 0.002732728115380562
68	 1 	 N2 	 N2 	 1.1564996676213787e-05 	 1.1564996676213787e-05
68	 19 	 HO 	 OH 	 2.225652943009223e-05 	 2.225652943009223e-05
68	 8 	 HLi 	 LiH 	 1.985599615150861e-07 	 1.985599615150861e-07
68	 9 	 Na2 	 Na2 	 2.452487533882335e-05 	 2.452487533882335e-05
68	 20 	 CH 	 CH 	 2.80652390389598e-06 	 2.80652390389598e-06
69	 22 	 CH4O 	 CH4O 	 0.00030156676740067037 	 0.00030156676740067037
69	 2 	 FLi 	 LiF 	 0.006584822005020539 	 0.006584822005020539
69	 1 	 N2 	 N2 	 1.2347365776986505e-05 	 1.2347365776986505e-05
69	 8 	 HLi 	 LiH 	 1.875091252196761e-07 	 1.875091252196761e-07
69	 9 	 Na2 	 Na2 	 2.4678045612682695e-05 	 2.4678045612682695e-05
69	 24 	 C 	 C 	 7.535001575930815e-05 	 7.535001575930815e-05
69	 7 	 CO 	 OC 	 0.00025659734790666486 	 0.00025659734790666486
69	 13 	 O3 	 O3 	 0.005678231479923401 	 0.005678231479923401
69	 25 	 Li 	 Li 	 5.110955784732099e-05 	 5.110955784732099e-05
69	 11 	 NO2 	 NO2 	 0.005933420267803143 	 0.005933420267803143
69	 23 	 HF2 	 HF2 	 0.0033268084798332015 	 0.0033268084798332015
69	 18 	 H3N 	 NH3 	 0.0008132032885718399 	 0.0008132032885718399
69	 6 	 C2H2 	 C2H2 	 6.949913707896117e-05 	 6.949913707896117e-05
69	 21 	 HN2O 	 HON2 	 0.005658499624374006 	 0.005658499624374006
69	 10 	 NO 	 NO 	 0.000142012660242666 	 0.000142012660242666
69	 0 	 H2 	 H2 	 1.870146627007179e-06 	 1.870146627007179e-06
69	 17 	 H2O 	 OH2 	 0.00031189730041933264 	 0.00031189730041933264
69	 16 	 CH2 	 CH2 	 0.003506965415437379 	 0.003506965415437379
69	 20 	 CH 	 CH 	 2.635730244806175e-06 	 2.635730244806175e-06
69	 4 	 CO2 	 CO2 	 0.005566870066778356 	 0.005566870066778356
69	 3 	 CHN 	 CNH 	 0.002713910952367974 	 0.002713910952367974
69	 15 	 CH3 	 CH3 	 5.073345195293803e-05 	 5.073345195293803e-05
69	 19 	 HO 	 OH 	 2.29829829093488e-05 	 2.29829829093488e-05
69	 5 	 F2 	 F2 	 0.00033358376723914053 	 0.00033358376723914053
69	 14 	 N2O 	 N2O 	 0.004818086804396965 	 0.004818086804396965
69	 12 	 HN 	 NH 	 0.0015653846790158064 	 0.0015653846790158064
70	 14 	 N2O 	 N2O 	 0.00483011446947576 	 0.00483011446947576
70	 23 	 HF2 	 HF2 	 0.0033401069303469035 	 0.0033401069303469035
70	 21 	 HN2O 	 HON2 	 0.005706754555955797 	 0.005706754555955797
70	 20 	 CH 	 CH 	 2.4567545176617106e-06 	 2.4567545176617106e-06
70	 22 	 CH4O 	 CH4O 	 0.00030220822439021425 	 0.00030220822439021425
70	 16 	 CH2 	 CH2 	 0.0034159132596264683 	 0.0034159132596264683
70	 19 	 HO 	 OH 	 2.3657253866161607e-05 	 2.3657253866161607e-05
70	 4 	 CO2 	 CO2 	 0.005465199404936082 	 0.005465199404936082
70	 25 	 Li 	 Li 	 5.375528077364524e-05 	 5.375528077364524e-05
70	 1 	 N2 	 N2 	 1.4259345046992365e-05 	 1.4259345046992365e-05
70	 7 	 CO 	 OC 	 0.0002350006393059221 	 0.0002350006393059221
70	 24 	 C 	 C 	 9.756238662771461e-05 	 9.756238662771461e-05
70	 6 	 C2H2 	 C2H2 	 6.107789071834818e-05 	 6.107789071834818e-05
70	 0 	 H2 	 H2 	 1.7770283095455976e-06 	 1.7770283095455976e-06
70	 11 	 NO2 	 NO2 	 0.006217504942381442 	 0.006217504942381442
70	 3 	 CHN 	 CNH 	 0.002646785370262443 	 0.002646785370262443
70	 10 	 NO 	 NO 	 0.00015485418762011295 	 0.00015485418762011295
70	 8 	 HLi 	 LiH 	 1.6585384668390342e-07 	 1.6585384668390342e-07
70	 5 	 F2 	 F2 	 0.00035206173696234963 	 0.00035206173696234963
70	 17 	 H2O 	 OH2 	 0.00030277376523121807 	 0.00030277376523121807
70	 12 	 HN 	 NH 	 0.0016264803176374513 	 0.0016264803176374513
70	 18 	 H3N 	 NH3 	 0.0008295958996503443 	 0.0008295958996503443
70	 13 	 O3 	 O3 	 0.0059991202721459405 	 0.0059991202721459405
70	 2 	 FLi 	 LiF 	 0.006493419126933651 	 0.006493419126933651
70	 9 	 Na2 	 Na2 	 2.5812074510205673e-05 	 2.5812074510205673e-05
70	 15 	 CH3 	 CH3 	 4.791618339958301e-05 	 4.791618339958301e-05
71	 12 	 HN 	 NH 	 0.0016297715219220218 	 0.0016297715219220218
71	 23 	 HF2 	 HF2 	 0.0033976431549717695 	 0.0033976431549717695
71	 8 	 HLi 	 LiH 	 1.9923784516669385e-07 	 1.9923784516669385e-07
71	 9 	 Na2 	 Na2 	 2.5817719411965747e-05 	 2.5817719411965747e-05
71	 25 	 Li 	 Li 	 5.333310417955368e-05 	 5.333310417955368e-05
71	 18 	 H3N 	 NH3 	 0.0008288366823759473 	 0.0008288366823759473
71	 15 	 CH3 	 CH3 	 4.698371718480552e-05 	 4.698371718480552e-05
71	 4 	 CO2 	 CO2 	 0.005280548426397991 	 0.005280548426397991
71	 7 	 CO 	 OC 	 0.00023951095066603994 	 0.00023951095066603994
71	 24 	 C 	 C 	 3.892035318007997e-06 	 3.892035318007997e-06
71	 14 	 N2O 	 N2O 	 0.005061397972487794 	 0.005061397972487794
71	 10 	 NO 	 NO 	 0.00015527855150851893 	 0.00015527855150851893
71	 2 	 FLi 	 LiF 	 0.006484816261222624 	 0.006484816261222624
71	 19 	 HO 	 OH 	 2.3955705183800903e-05 	 2.3955705183800903e-05
71	 11 	 NO2 	 NO2 	 0.006253589393304059 	 0.006253589393304059
71	 16 	 CH2 	 CH2 	 0.0035042113616753547 	 0.0035042113616753547
71	 5 	 F2 	 F2 	 0.00035393867087307165 	 0.00035393867087307165
71	 3 	 CHN 	 CNH 	 0.0026028483490659823 	 0.0026028483490659823
71	 21 	 HN2O 	 HON2 	 0.005887017787956738 	 0.005887017787956738
71	 6 	 C2H2 	 C2H2 	 5.003770991407391e-05 	 5.003770991407391e-05
71	 13 	 O3 	 O3 	 0.005965572133860259 	 0.005965572133860259
71	 1 	 N2 	 N2 	 1.634314322549224e-05 	 1.634314322549224e-05
71	 22 	 CH4O 	 CH4O 	 0.0003089859522112591 	 0.0003089859522112591
71	 0 	 H2 	 H2 	 1.9562285623327155e-06 	 1.9562285623327155e-06
71	 20 	 CH 	 CH 	 1.3380066737003634e-06 	 1.3380066737003634e-06
71	 17 	 H2O 	 OH2 	 0.00031179027511317274 	 0.00031179027511317274
72	 24 	 C 	 C 	 9.860192921327387e-05 	 9.860192921327387e-05
72	 21 	 HN2O 	 HON2 	 0.005891455104134791 	 0.005891455104134791
72	 12 	 HN 	 NH 	 0.0016304496603711618 	 0.0016304496603711618
72	 22 	 CH4O 	 CH4O 	 0.00030878172381889273 	 0.00030878172381889273
72	 7 	 CO 	 OC 	 0.00023023740732244744 	 0.00023023740732244744
72	 19 	 HO 	 OH 	 2.4512066832158817e-05 	 2.4512066832158817e-05
72	 1 	 N2 	 N2 	 1.693739868508652e-05 	 1.693739868508652e-05
72	 9 	 Na2 	 Na2 	 2.625746903538716e-05 	 2.625746903538716e-05
72	 0 	 H2 	 H2 	 1.7245577725937143e-06 	 1.7245577725937143e-06
72	 13 	 O3 	 O3 	 0.005959958738568382 	 0.005959958738568382
72	 16 	 CH2 	 CH2 	 0.0035014635910693126 	 0.0035014635910693126
72	 10 	 NO 	 NO 	 0.00015598924702392973 	 0.00015598924702392973
72	 8 	 HLi 	 LiH 	 2.300125252471074e-07 	 2.300125252471074e-07
72	 3 	 CHN 	 CNH 	 0.0026017121530425946 	 0.0026017121530425946
72	 15 	 CH3 	 CH3 	 4.5692355373867156e-05 	 4.5692355373867156e-05
72	 20 	 CH 	 CH 	 1.2575477857797225e-06 	 1.2575477857797225e-06
72	 17 	 H2O 	 OH2 	 0.0003181801536226974 	 0.0003181801536226974
72	 5 	 F2 	 F2 	 0.00035481580391578417 	 0.00035481580391578417
72	 23 	 HF2 	 HF2 	 0.003405097282709677 	 0.003405097282709677
72	 6 	 C2H2 	 C2H2 	 4.930391387677025e-05 	 4.930391387677025e-05
72	 4 	 CO2 	 CO2 	 0.005294804767572476 	 0.005294804767572476
72	 2 	 FLi 	 LiF 	 0.006488735850731788 	 0.006488735850731788
72	 18 	 H3N 	 NH3 	 0.0008282896883795117 	 0.0008282896883795117
72	 25 	 Li 	 Li 	 5.60787993379787e-05 	 5.60787993379787e-05
72	 11 	 NO2 	 NO2 	 0.006205769054566826 	 0.006205769054566826
72	 14 	 N2O 	 N2O 	 0.00511969307030231 	 0.00511969307030231
73	 25 	 Li 	 Li 	 4.89609755113074e-05 	 4.89609755113074e-05
73	 2 	 FLi 	 LiF 	 0.006473536698654712 	 0.006473536698654712
73	 0 	 H2 	 H2 	 1.6126977700502235e-06 	 1.6126977700502235e-06
73	 3 	 CHN 	 CNH 	 0.0025930341586634944 	 0.0025930341586634944
73	 20 	 CH 	 CH 	 1.2193486980988534e-06 	 1.2193486980988534e-06
73	 10 	 NO 	 NO 	 0.00015439700535883004 	 0.00015439700535883004
73	 19 	 HO 	 OH 	 2.6408245414863797e-05 	 2.6408245414863797e-05
73	 4 	 CO2 	 CO2 	 0.005267025319850755 	 0.005267025319850755
73	 21 	 HN2O 	 HON2 	 0.0059265963899761175 	 0.0059265963899761175
73	 9 	 Na2 	 Na2 	 2.6824023313612016e-05 	 2.6824023313612016e-05
73	 23 	 HF2 	 HF2 	 0.003430179816100916 	 0.003430179816100916
73	 11 	 NO2 	 NO2 	 0.0063195518476082515 	 0.0063195518476082515
73	 12 	 HN 	 NH 	 0.0016532796684895013 	 0.0016532796684895013
73	 5 	 F2 	 F2 	 0.00036251024016254244 	 0.00036251024016254244
73	 17 	 H2O 	 OH2 	 0.0003218084178011981 	 0.0003218084178011981
73	 16 	 CH2 	 CH2 	 0.003551084160771017 	 0.003551084160771017
73	 18 	 H3N 	 NH3 	 0.0008391212272009251 	 0.0008391212272009251
73	 15 	 CH3 	 CH3 	 5.155334118108979e-05 	 5.155334118108979e-05
73	 13 	 O3 	 O3 	 0.006054657821516351 	 0.006054657821516351
73	 7 	 CO 	 OC 	 0.00022711808603424923 	 0.00022711808603424923
73	 22 	 CH4O 	 CH4O 	 0.0003124115266029682 	 0.0003124115266029682
73	 24 	 C 	 C 	 0.00010120894975162962 	 0.00010120894975162962
73	 14 	 N2O 	 N2O 	 0.005234341841797676 	 0.005234341841797676
73	 8 	 HLi 	 LiH 	 2.7098618886445775e-07 	 2.7098618886445775e-07
73	 1 	 N2 	 N2 	 1.9299297412798896e-05 	 1.9299297412798896e-05
73	 6 	 C2H2 	 C2H2 	 4.48551017264984e-05 	 4.48551017264984e-05
74	 1 	 N2 	 N2 	 1.9307156079418487e-05 	 1.9307156079418487e-05
74	 25 	 Li 	 Li 	 5.1741771922035865e-05 	 5.1741771922035865e-05
74	 16 	 CH2 	 CH2 	 0.0035677928487359714 	 0.0035677928487359714
74	 10 	 NO 	 NO 	 0.000160268995644667 	 0.000160268995644667
74	 19 	 HO 	 OH 	 2.5505519936534105e-05 	 2.5505519936534105e-05
74	 0 	 H2 	 H2 	 1.7725857874440718e-06 	 1.7725857874440718e-06
74	 24 	 C 	 C 	 3.5882656946382837e-06 	 3.5882656946382837e-06
74	 12 	 HN 	 NH 	 0.001683582938997689 	 0.001683582938997689
74	 13 	 O3 	 O3 	 0.00611274475885414 	 0.00611274475885414
74	 15 	 CH3 	 CH3 	 5.766445390360518e-05 	 5.766445390360518e-05
74	 7 	 CO 	 OC 	 0.00022619544290106811 	 0.00022619544290106811
74	 3 	 CHN 	 CNH 	 0.0025576169115184627 	 0.0025576169115184627
74	 18 	 H3N 	 NH3 	 0.0008594595642649938 	 0.0008594595642649938
74	 22 	 CH4O 	 CH4O 	 0.0003137812929356043 	 0.0003137812929356043
74	 6 	 C2H2 	 C2H2 	 4.92089854369219e-05 	 4.92089854369219e-05
74	 8 	 HLi 	 LiH 	 2.6470683773006056e-07 	 2.6470683773006056e-07
74	 23 	 HF2 	 HF2 	 0.0034700803049676487 	 0.0034700803049676487
74	 14 	 N2O 	 N2O 	 0.005342853444290242 	 0.005342853444290242
74	 9 	 Na2 	 Na2 	 2.7557387633520572e-05 	 2.7557387633520572e-05
74	 5 	 F2 	 F2 	 0.00037276416019359275 	 0.00037276416019359275
74	 4 	 CO2 	 CO2 	 0.005127915279456007 	 0.005127915279456007
74	 20 	 CH 	 CH 	 1.4563641870915098e-06 	 1.4563641870915098e-06
74	 2 	 FLi 	 LiF 	 0.006439795605741441 	 0.006439795605741441
