#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
69	 9 	 Na2 	 Na2 	 1.3058402322670125e-07 	 1.3058402322670125e-07
69	 24 	 C 	 C 	 1.280428156483908e-05 	 1.280428156483908e-05
69	 17 	 H2O 	 OH2 	 4.920942371226905e-07 	 4.920942371226905e-07
69	 23 	 HF2 	 HF2 	 0.0019571189530730943 	 0.0019571189530730943
69	 12 	 HN 	 NH 	 0.0017271823017878686 	 0.0017271823017878686
69	 8 	 HLi 	 LiH 	 1.1495965729556546e-05 	 1.1495965729556546e-05
69	 7 	 CO 	 OC 	 0.00018243461460039812 	 0.00018243461460039812
69	 1 	 N2 	 N2 	 1.862273356787699e-08 	 1.862273356787699e-08
69	 0 	 H2 	 H2 	 3.059529853684353e-05 	 3.059529853684353e-05
69	 5 	 F2 	 F2 	 0.0002338285092491803 	 0.0002338285092491803
69	 16 	 CH2 	 CH2 	 0.003115331883890943 	 0.003115331883890943
69	 6 	 C2H2 	 C2H2 	 0.052576640087917584 	 0.052576640087917584
69	 11 	 NO2 	 NO2 	 0.006793430577909967 	 0.006793430577909967
70	 8 	 HLi 	 LiH 	 1.1253851813912877e-05 	 1.1253851813912877e-05
70	 19 	 HO 	 OH 	 3.3026482010689405e-09 	 3.3026482010689405e-09
70	 10 	 NO 	 NO 	 0.0001994296014394611 	 0.0001994296014394611
70	 14 	 N2O 	 N2O 	 0.004524407343438345 	 0.004524407343438345
70	 23 	 HF2 	 HF2 	 0.0019571196488860428 	 0.0019571196488860428
70	 2 	 FLi 	 LiF 	 0.005954974290745486 	 0.005954974290745486
70	 4 	 CO2 	 CO2 	 0.004521921487616704 	 0.004521921487616704
70	 5 	 F2 	 F2 	 0.00023377212239219882 	 0.00023377212239219882
70	 18 	 H3N 	 NH3 	 0.0003896456336190414 	 0.0003896456336190414
70	 6 	 C2H2 	 C2H2 	 0.048064209739225885 	 0.048064209739225885
70	 3 	 CHN 	 CNH 	 0.0037985175696726055 	 0.0037985175696726055
70	 12 	 HN 	 NH 	 0.0017274586251741 	 0.0017274586251741
70	 13 	 O3 	 O3 	 0.007750693597265347 	 0.007750693597265347
70	 24 	 C 	 C 	 3.138426926285245e-05 	 3.138426926285245e-05
70	 21 	 HN2O 	 HON2 	 0.004428972473282161 	 0.004428972473282161
70	 17 	 H2O 	 OH2 	 4.820540483091961e-07 	 4.820540483091961e-07
70	 0 	 H2 	 H2 	 3.16445450259902e-05 	 3.16445450259902e-05
70	 11 	 NO2 	 NO2 	 0.006795216363161239 	 0.006795216363161239
70	 1 	 N2 	 N2 	 1.4988735621017903e-08 	 1.4988735621017903e-08
70	 9 	 Na2 	 Na2 	 1.3072846637877228e-07 	 1.3072846637877228e-07
70	 16 	 CH2 	 CH2 	 0.0031170944908174812 	 0.0031170944908174812
70	 25 	 Li 	 Li 	 5.067327014955555e-05 	 5.067327014955555e-05
70	 7 	 CO 	 OC 	 0.0001821804281651992 	 0.0001821804281651992
70	 22 	 CH4O 	 CH4O 	 0.00015822200006977344 	 0.00015822200006977344
70	 15 	 CH3 	 CH3 	 3.114251933341456e-07 	 3.114251933341456e-07
70	 20 	 CH 	 CH 	 5.181884132314549e-07 	 5.181884132314549e-07
71	 12 	 HN 	 NH 	 0.0017277357869017822 	 0.0017277357869017822
71	 15 	 CH3 	 CH3 	 3.0553268986669223e-07 	 3.0553268986669223e-07
71	 21 	 HN2O 	 HON2 	 0.004428967269936511 	 0.004428967269936511
71	 0 	 H2 	 H2 	 3.1163510144339776e-05 	 3.1163510144339776e-05
71	 23 	 HF2 	 HF2 	 0.0019571153535202523 	 0.0019571153535202523
71	 10 	 NO 	 NO 	 0.0001995368711194696 	 0.0001995368711194696
71	 13 	 O3 	 O3 	 0.0077560521709946085 	 0.0077560521709946085
71	 11 	 NO2 	 NO2 	 0.006794518300376099 	 0.006794518300376099
71	 9 	 Na2 	 Na2 	 1.3283741732619627e-07 	 1.3283741732619627e-07
71	 8 	 HLi 	 LiH 	 1.1361967467640136e-05 	 1.1361967467640136e-05
71	 5 	 F2 	 F2 	 0.0002337558116113839 	 0.0002337558116113839
71	 14 	 N2O 	 N2O 	 0.004524322699521106 	 0.004524322699521106
71	 19 	 HO 	 OH 	 2.910193452130998e-06 	 2.910193452130998e-06
71	 3 	 CHN 	 CNH 	 0.003800053339432629 	 0.003800053339432629
71	 6 	 C2H2 	 C2H2 	 0.05708522236325325 	 0.05708522236325325
71	 22 	 CH4O 	 CH4O 	 0.00015822205831684096 	 0.00015822205831684096
71	 17 	 H2O 	 OH2 	 4.815191569359558e-07 	 4.815191569359558e-07
71	 2 	 FLi 	 LiF 	 0.005950170265782621 	 0.005950170265782621
71	 18 	 H3N 	 NH3 	 0.0003895717832965134 	 0.0003895717832965134
71	 1 	 N2 	 N2 	 1.4797583669019041e-08 	 1.4797583669019041e-08
71	 16 	 CH2 	 CH2 	 0.003115601631467561 	 0.003115601631467561
71	 4 	 CO2 	 CO2 	 0.0045190958767834235 	 0.0045190958767834235
71	 25 	 Li 	 Li 	 4.752419595427619e-05 	 4.752419595427619e-05
71	 7 	 CO 	 OC 	 0.00018228480319387036 	 0.00018228480319387036
71	 20 	 CH 	 CH 	 5.154182109826313e-07 	 5.154182109826313e-07
71	 24 	 C 	 C 	 1.3675196584831337e-05 	 1.3675196584831337e-05
72	 6 	 C2H2 	 C2H2 	 0.020734870605861325 	 0.020734870605861325
72	 5 	 F2 	 F2 	 0.00023376767956691905 	 0.00023376767956691905
72	 13 	 O3 	 O3 	 0.007757303648701568 	 0.007757303648701568
72	 12 	 HN 	 NH 	 0.0017274943729540188 	 0.0017274943729540188
72	 20 	 CH 	 CH 	 5.060110987312383e-07 	 5.060110987312383e-07
72	 23 	 HF2 	 HF2 	 0.0019571167545123025 	 0.0019571167545123025
72	 9 	 Na2 	 Na2 	 1.3246121482468533e-07 	 1.3246121482468533e-07
72	 1 	 N2 	 N2 	 1.4712180327218946e-08 	 1.4712180327218946e-08
72	 10 	 NO 	 NO 	 0.00019933115311545667 	 0.00019933115311545667
72	 16 	 CH2 	 CH2 	 0.003114964223794302 	 0.003114964223794302
72	 2 	 FLi 	 LiF 	 0.005951747971512607 	 0.005951747971512607
72	 25 	 Li 	 Li 	 4.7943146817972484e-05 	 4.7943146817972484e-05
72	 3 	 CHN 	 CNH 	 0.0038052799482770822 	 0.0038052799482770822
72	 19 	 HO 	 OH 	 2.6463677064293044e-06 	 2.6463677064293044e-06
72	 7 	 CO 	 OC 	 0.0001821345327981682 	 0.0001821345327981682
72	 17 	 H2O 	 OH2 	 4.704427358194964e-07 	 4.704427358194964e-07
72	 8 	 HLi 	 LiH 	 1.1474918441064665e-05 	 1.1474918441064665e-05
72	 24 	 C 	 C 	 1.2874234910589674e-05 	 1.2874234910589674e-05
72	 22 	 CH4O 	 CH4O 	 0.00015822157663644492 	 0.00015822157663644492
72	 15 	 CH3 	 CH3 	 3.0231436885672483e-07 	 3.0231436885672483e-07
72	 11 	 NO2 	 NO2 	 0.00679608975922174 	 0.00679608975922174
72	 18 	 H3N 	 NH3 	 0.00038915010747576527 	 0.00038915010747576527
72	 0 	 H2 	 H2 	 3.216871057608044e-05 	 3.216871057608044e-05
72	 14 	 N2O 	 N2O 	 0.004525298215020192 	 0.004525298215020192
72	 21 	 HN2O 	 HON2 	 0.0044289593610249405 	 0.0044289593610249405
72	 4 	 CO2 	 CO2 	 0.004523640266503773 	 0.004523640266503773
73	 25 	 Li 	 Li 	 4.710704999445489e-05 	 4.710704999445489e-05
73	 16 	 CH2 	 CH2 	 0.0031153168148293072 	 0.0031153168148293072
73	 12 	 HN 	 NH 	 0.0017270240880399427 	 0.0017270240880399427
73	 24 	 C 	 C 	 3.102793724287472e-05 	 3.102793724287472e-05
73	 17 	 H2O 	 OH2 	 4.641379980515311e-07 	 4.641379980515311e-07
73	 18 	 H3N 	 NH3 	 0.00038842002145480283 	 0.00038842002145480283
73	 19 	 HO 	 OH 	 2.6542805376285465e-06 	 2.6542805376285465e-06
73	 0 	 H2 	 H2 	 3.0636269415822086e-05 	 3.0636269415822086e-05
73	 21 	 HN2O 	 HON2 	 0.004428951705542176 	 0.004428951705542176
73	 8 	 HLi 	 LiH 	 1.1317686353022988e-05 	 1.1317686353022988e-05
73	 11 	 NO2 	 NO2 	 0.0067979208411452436 	 0.0067979208411452436
73	 1 	 N2 	 N2 	 6.031868835390501e-08 	 6.031868835390501e-08
73	 10 	 NO 	 NO 	 0.0001995299219984681 	 0.0001995299219984681
73	 4 	 CO2 	 CO2 	 0.0045208955978935155 	 0.0045208955978935155
73	 9 	 Na2 	 Na2 	 1.3292787686452326e-07 	 1.3292787686452326e-07
73	 14 	 N2O 	 N2O 	 0.004524738420483669 	 0.004524738420483669
73	 3 	 CHN 	 CNH 	 0.00379399838474856 	 0.00379399838474856
73	 22 	 CH4O 	 CH4O 	 0.0001582208209391594 	 0.0001582208209391594
73	 15 	 CH3 	 CH3 	 3.2982093778308856e-07 	 3.2982093778308856e-07
73	 6 	 C2H2 	 C2H2 	 0.04980796974567452 	 0.04980796974567452
73	 7 	 CO 	 OC 	 0.00018258471918608155 	 0.00018258471918608155
73	 5 	 F2 	 F2 	 0.000233698535478491 	 0.000233698535478491
73	 23 	 HF2 	 HF2 	 0.0019571139007243804 	 0.0019571139007243804
73	 2 	 FLi 	 LiF 	 0.0059564482169087146 	 0.0059564482169087146
73	 20 	 CH 	 CH 	 5.173548407430207e-07 	 5.173548407430207e-07
73	 13 	 O3 	 O3 	 0.0077535426113415325 	 0.0077535426113415325
74	 16 	 CH2 	 CH2 	 0.003116182328879121 	 0.003116182328879121
74	 12 	 HN 	 NH 	 0.0017276416365802011 	 0.0017276416365802011
74	 17 	 H2O 	 OH2 	 4.703506569566318e-07 	 4.703506569566318e-07
74	 9 	 Na2 	 Na2 	 1.3356561686892243e-07 	 1.3356561686892243e-07
74	 21 	 HN2O 	 HON2 	 0.004428930137297236 	 0.004428930137297236
74	 4 	 CO2 	 CO2 	 0.004523160865205774 	 0.004523160865205774
74	 3 	 CHN 	 CNH 	 0.0037957252031098855 	 0.0037957252031098855
74	 23 	 HF2 	 HF2 	 0.0019571120156351637 	 0.0019571120156351637
74	 8 	 HLi 	 LiH 	 1.130818656294923e-05 	 1.130818656294923e-05
74	 1 	 N2 	 N2 	 2.1272676006537864e-08 	 2.1272676006537864e-08
74	 20 	 CH 	 CH 	 5.151880263999912e-07 	 5.151880263999912e-07
74	 0 	 H2 	 H2 	 3.0391641380501157e-05 	 3.0391641380501157e-05
74	 22 	 CH4O 	 CH4O 	 0.00015822001712238488 	 0.00015822001712238488
74	 19 	 HO 	 OH 	 2.794062857060288e-06 	 2.794062857060288e-06
74	 13 	 O3 	 O3 	 0.007755399813307479 	 0.007755399813307479
74	 2 	 FLi 	 LiF 	 0.005960788143795319 	 0.005960788143795319
74	 6 	 C2H2 	 C2H2 	 0.05162646338165363 	 0.05162646338165363
74	 11 	 NO2 	 NO2 	 0.006794225285886579 	 0.006794225285886579
74	 25 	 Li 	 Li 	 4.7231346515497315e-05 	 4.7231346515497315e-05
74	 18 	 H3N 	 NH3 	 0.00038849117323310324 	 0.00038849117323310324
74	 24 	 C 	 C 	 3.1455709744092846e-05 	 3.1455709744092846e-05
74	 15 	 CH3 	 CH3 	 3.3042701207886495e-07 	 3.3042701207886495e-07
74	 14 	 N2O 	 N2O 	 0.004525569014053462 	 0.004525569014053462
74	 5 	 F2 	 F2 	 0.00023378252715624114 	 0.00023378252715624114
74	 10 	 NO 	 NO 	 0.0001994579823988905 	 0.0001994579823988905
74	 7 	 CO 	 OC 	 0.0001822336176407868 	 0.0001822336176407868
75	 25 	 Li 	 Li 	 4.474927131203297e-05 	 4.474927131203297e-05
75	 1 	 N2 	 N2 	 1.4251372726337114e-08 	 1.4251372726337114e-08
75	 9 	 Na2 	 Na2 	 1.3044189953007843e-07 	 1.3044189953007843e-07
75	 12 	 HN 	 NH 	 0.001727407806561002 	 0.001727407806561002
75	 3 	 CHN 	 CNH 	 0.003804249794700234 	 0.003804249794700234
75	 7 	 CO 	 OC 	 0.0001821241070291189 	 0.0001821241070291189
75	 19 	 HO 	 OH 	 2.7334526655380314e-06 	 2.7334526655380314e-06
75	 20 	 CH 	 CH 	 5.101284704430455e-07 	 5.101284704430455e-07
75	 14 	 N2O 	 N2O 	 0.00452677278830437 	 0.00452677278830437
75	 5 	 F2 	 F2 	 0.00023380472542189017 	 0.00023380472542189017
75	 24 	 C 	 C 	 3.136909346336722e-05 	 3.136909346336722e-05
75	 0 	 H2 	 H2 	 3.165964132828165e-05 	 3.165964132828165e-05
75	 10 	 NO 	 NO 	 0.00019937075430740114 	 0.00019937075430740114
75	 4 	 CO2 	 CO2 	 0.004523245470339964 	 0.004523245470339964
75	 18 	 H3N 	 NH3 	 0.0003895015506374028 	 0.0003895015506374028
75	 17 	 H2O 	 OH2 	 4.643875450788819e-07 	 4.643875450788819e-07
75	 15 	 CH3 	 CH3 	 3.090546414565971e-07 	 3.090546414565971e-07
75	 22 	 CH4O 	 CH4O 	 0.0001582191672433818 	 0.0001582191672433818
75	 11 	 NO2 	 NO2 	 0.006795273404678889 	 0.006795273404678889
75	 8 	 HLi 	 LiH 	 1.151921139100904e-05 	 1.151921139100904e-05
75	 23 	 HF2 	 HF2 	 0.0019571083250386552 	 0.0019571083250386552
75	 13 	 O3 	 O3 	 0.007758563235135347 	 0.007758563235135347
75	 2 	 FLi 	 LiF 	 0.005947974586666254 	 0.005947974586666254
75	 6 	 C2H2 	 C2H2 	 0.05737689278513547 	 0.05737689278513547
75	 21 	 HN2O 	 HON2 	 0.004428919908748053 	 0.004428919908748053
75	 16 	 CH2 	 CH2 	 0.0031170804929677126 	 0.0031170804929677126
76	 22 	 CH4O 	 CH4O 	 0.00015821908191581836 	 0.00015821908191581836
76	 2 	 FLi 	 LiF 	 0.005949102567845514 	 0.005949102567845514
76	 21 	 HN2O 	 HON2 	 0.004428913246903999 	 0.004428913246903999
76	 0 	 H2 	 H2 	 3.1558957642340154e-05 	 3.1558957642340154e-05
76	 25 	 Li 	 Li 	 4.986593347843548e-05 	 4.986593347843548e-05
76	 1 	 N2 	 N2 	 3.6769617983370965e-08 	 3.6769617983370965e-08
76	 13 	 O3 	 O3 	 0.007755679475518365 	 0.007755679475518365
76	 3 	 CHN 	 CNH 	 0.003799312015240189 	 0.003799312015240189
76	 15 	 CH3 	 CH3 	 2.97906205904017e-07 	 2.97906205904017e-07
76	 6 	 C2H2 	 C2H2 	 0.05049408500643393 	 0.05049408500643393
76	 17 	 H2O 	 OH2 	 4.560833672632457e-07 	 4.560833672632457e-07
76	 19 	 HO 	 OH 	 2.7628026148713834e-06 	 2.7628026148713834e-06
76	 10 	 NO 	 NO 	 0.0001993591341217253 	 0.0001993591341217253
76	 8 	 HLi 	 LiH 	 1.1320131856068065e-05 	 1.1320131856068065e-05
76	 20 	 CH 	 CH 	 5.133038511832447e-07 	 5.133038511832447e-07
76	 12 	 HN 	 NH 	 0.0017276030609180008 	 0.0017276030609180008
76	 23 	 HF2 	 HF2 	 0.0019571060938253343 	 0.0019571060938253343
76	 7 	 CO 	 OC 	 0.00018239384828734587 	 0.00018239384828734587
76	 4 	 CO2 	 CO2 	 0.004519023523158179 	 0.004519023523158179
76	 24 	 C 	 C 	 3.145303679284745e-05 	 3.145303679284745e-05
76	 9 	 Na2 	 Na2 	 1.3139120445216952e-07 	 1.3139120445216952e-07
76	 18 	 H3N 	 NH3 	 0.00038878552190783596 	 0.00038878552190783596
76	 11 	 NO2 	 NO2 	 0.006795532690199945 	 0.006795532690199945
76	 14 	 N2O 	 N2O 	 0.004526478789070661 	 0.004526478789070661
76	 5 	 F2 	 F2 	 0.00023373061012046075 	 0.00023373061012046075
76	 16 	 CH2 	 CH2 	 0.0031172855436823015 	 0.0031172855436823015
77	 14 	 N2O 	 N2O 	 0.004525314448150946 	 0.004525314448150946
77	 12 	 HN 	 NH 	 0.0017265768967651325 	 0.0017265768967651325
77	 25 	 Li 	 Li 	 4.759272620961804e-05 	 4.759272620961804e-05
77	 0 	 H2 	 H2 	 3.140945521415778e-05 	 3.140945521415778e-05
77	 16 	 CH2 	 CH2 	 0.003116836975516109 	 0.003116836975516109
77	 7 	 CO 	 OC 	 0.00018231311414781956 	 0.00018231311414781956
77	 19 	 HO 	 OH 	 2.640940450424987e-06 	 2.640940450424987e-06
77	 21 	 HN2O 	 HON2 	 0.004428887642690516 	 0.004428887642690516
77	 1 	 N2 	 N2 	 1.7909796278326908e-08 	 1.7909796278326908e-08
77	 5 	 F2 	 F2 	 0.00023384340142322942 	 0.00023384340142322942
77	 2 	 FLi 	 LiF 	 0.005961856199840894 	 0.005961856199840894
77	 22 	 CH4O 	 CH4O 	 0.00015821771363917054 	 0.00015821771363917054
77	 8 	 HLi 	 LiH 	 1.1627414981001469e-05 	 1.1627414981001469e-05
77	 4 	 CO2 	 CO2 	 0.004517015338455612 	 0.004517015338455612
77	 15 	 CH3 	 CH3 	 3.294253455126341e-07 	 3.294253455126341e-07
77	 17 	 H2O 	 OH2 	 4.4865192791818847e-07 	 4.4865192791818847e-07
77	 24 	 C 	 C 	 1.2910898913600897e-05 	 1.2910898913600897e-05
77	 23 	 HF2 	 HF2 	 0.0019571044325398896 	 0.0019571044325398896
77	 18 	 H3N 	 NH3 	 0.00038844805084656844 	 0.00038844805084656844
77	 9 	 Na2 	 Na2 	 1.311895860473795e-07 	 1.311895860473795e-07
77	 3 	 CHN 	 CNH 	 0.0037945703153975325 	 0.0037945703153975325
77	 11 	 NO2 	 NO2 	 0.006795266705848186 	 0.006795266705848186
77	 20 	 CH 	 CH 	 5.156135601255943e-07 	 5.156135601255943e-07
77	 10 	 NO 	 NO 	 0.00019949249879062337 	 0.00019949249879062337
77	 13 	 O3 	 O3 	 0.007758955818220557 	 0.007758955818220557
77	 6 	 C2H2 	 C2H2 	 0.05425563442795907 	 0.05425563442795907
78	 3 	 CHN 	 CNH 	 0.003804859099126317 	 0.003804859099126317
78	 13 	 O3 	 O3 	 0.007755773325059209 	 0.007755773325059209
78	 2 	 FLi 	 LiF 	 0.005951206579492167 	 0.005951206579492167
78	 14 	 N2O 	 N2O 	 0.004524993863730656 	 0.004524993863730656
78	 5 	 F2 	 F2 	 0.0002336969119053079 	 0.0002336969119053079
78	 10 	 NO 	 NO 	 0.00019942263180057035 	 0.00019942263180057035
78	 7 	 CO 	 OC 	 0.00018229867781090434 	 0.00018229867781090434
78	 12 	 HN 	 NH 	 0.0017271542024371166 	 0.0017271542024371166
78	 22 	 CH4O 	 CH4O 	 0.00015821649241888847 	 0.00015821649241888847
78	 24 	 C 	 C 	 1.2559522335534203e-05 	 1.2559522335534203e-05
78	 4 	 CO2 	 CO2 	 0.0045184928379248795 	 0.0045184928379248795
78	 11 	 NO2 	 NO2 	 0.006795919218897464 	 0.006795919218897464
78	 25 	 Li 	 Li 	 4.820934533203425e-05 	 4.820934533203425e-05
78	 9 	 Na2 	 Na2 	 1.328218532603167e-07 	 1.328218532603167e-07
78	 23 	 HF2 	 HF2 	 0.0019571007786777757 	 0.0019571007786777757
78	 18 	 H3N 	 NH3 	 0.0003887591137347561 	 0.0003887591137347561
78	 21 	 HN2O 	 HON2 	 0.004428873083906995 	 0.004428873083906995
78	 6 	 C2H2 	 C2H2 	 0.05155394157186608 	 0.05155394157186608
78	 1 	 N2 	 N2 	 1.4294024181802505e-08 	 1.4294024181802505e-08
78	 20 	 CH 	 CH 	 5.152323302745748e-07 	 5.152323302745748e-07
78	 15 	 CH3 	 CH3 	 3.1998997901978253e-07 	 3.1998997901978253e-07
78	 19 	 HO 	 OH 	 2.736037499896229e-06 	 2.736037499896229e-06
78	 16 	 CH2 	 CH2 	 0.003116909530154046 	 0.003116909530154046
78	 0 	 H2 	 H2 	 3.212223282354967e-05 	 3.212223282354967e-05
78	 8 	 HLi 	 LiH 	 1.154769537329574e-05 	 1.154769537329574e-05
78	 17 	 H2O 	 OH2 	 4.634175449920223e-07 	 4.634175449920223e-07
79	 4 	 CO2 	 CO2 	 0.004518728754438 	 0.004518728754438
79	 10 	 NO 	 NO 	 0.00019943297228722565 	 0.00019943297228722565
79	 7 	 CO 	 OC 	 0.00018255136594617677 	 0.00018255136594617677
79	 11 	 NO2 	 NO2 	 0.006792717560796761 	 0.006792717560796761
79	 12 	 HN 	 NH 	 0.0017274674676847578 	 0.0017274674676847578
79	 23 	 HF2 	 HF2 	 0.0019571023675897304 	 0.0019571023675897304
79	 8 	 HLi 	 LiH 	 1.1256996091103174e-05 	 1.1256996091103174e-05
79	 5 	 F2 	 F2 	 0.0002337092564176147 	 0.0002337092564176147
79	 13 	 O3 	 O3 	 0.007756659165370571 	 0.007756659165370571
79	 6 	 C2H2 	 C2H2 	 0.05544593073554947 	 0.05544593073554947
79	 19 	 HO 	 OH 	 2.8139175393908033e-06 	 2.8139175393908033e-06
79	 20 	 CH 	 CH 	 5.15405788734382e-07 	 5.15405788734382e-07
79	 18 	 H3N 	 NH3 	 0.0003893578279333365 	 0.0003893578279333365
79	 25 	 Li 	 Li 	 4.838405117940336e-05 	 4.838405117940336e-05
79	 14 	 N2O 	 N2O 	 0.004524772088926358 	 0.004524772088926358
79	 21 	 HN2O 	 HON2 	 0.004428874315702393 	 0.004428874315702393
79	 0 	 H2 	 H2 	 3.097455427312592e-05 	 3.097455427312592e-05
79	 16 	 CH2 	 CH2 	 0.003115696843783315 	 0.003115696843783315
79	 1 	 N2 	 N2 	 1.4591843166370807e-08 	 1.4591843166370807e-08
79	 24 	 C 	 C 	 3.139911839957738e-05 	 3.139911839957738e-05
79	 9 	 Na2 	 Na2 	 1.315005860705322e-07 	 1.315005860705322e-07
79	 3 	 CHN 	 CNH 	 0.003786258867521275 	 0.003786258867521275
79	 17 	 H2O 	 OH2 	 4.696422825159545e-07 	 4.696422825159545e-07
79	 22 	 CH4O 	 CH4O 	 0.00015821651575577568 	 0.00015821651575577568
79	 15 	 CH3 	 CH3 	 3.085944141538369e-07 	 3.085944141538369e-07
79	 2 	 FLi 	 LiF 	 0.005950793935925993 	 0.005950793935925993
80	 8 	 HLi 	 LiH 	 1.1563067513487023e-05 	 1.1563067513487023e-05
80	 20 	 CH 	 CH 	 5.05514099241572e-07 	 5.05514099241572e-07
80	 6 	 C2H2 	 C2H2 	 0.04087532275297033 	 0.04087532275297033
80	 5 	 F2 	 F2 	 0.00023382248785289725 	 0.00023382248785289725
80	 16 	 CH2 	 CH2 	 0.003117230864585219 	 0.003117230864585219
80	 19 	 HO 	 OH 	 2.747155213294427e-06 	 2.747155213294427e-06
80	 13 	 O3 	 O3 	 0.007755573054599209 	 0.007755573054599209
80	 9 	 Na2 	 Na2 	 1.3371103738369526e-07 	 1.3371103738369526e-07
80	 18 	 H3N 	 NH3 	 0.00038858149611998254 	 0.00038858149611998254
80	 10 	 NO 	 NO 	 0.0001995276073133474 	 0.0001995276073133474
80	 25 	 Li 	 Li 	 5.1058905269153766e-05 	 5.1058905269153766e-05
80	 24 	 C 	 C 	 3.1490821784936736e-05 	 3.1490821784936736e-05
80	 3 	 CHN 	 CNH 	 0.003788670329572628 	 0.003788670329572628
80	 17 	 H2O 	 OH2 	 4.897652814883725e-07 	 4.897652814883725e-07
80	 4 	 CO2 	 CO2 	 0.004519447473307581 	 0.004519447473307581
80	 0 	 H2 	 H2 	 3.204141411109254e-05 	 3.204141411109254e-05
80	 23 	 HF2 	 HF2 	 0.0019571003195658705 	 0.0019571003195658705
80	 22 	 CH4O 	 CH4O 	 0.0001582160004064713 	 0.0001582160004064713
80	 2 	 FLi 	 LiF 	 0.0059470526811605225 	 0.0059470526811605225
80	 14 	 N2O 	 N2O 	 0.004525025067105641 	 0.004525025067105641
80	 15 	 CH3 	 CH3 	 3.060126829760394e-07 	 3.060126829760394e-07
80	 1 	 N2 	 N2 	 1.3244946412353277e-08 	 1.3244946412353277e-08
80	 7 	 CO 	 OC 	 0.00018231034138390165 	 0.00018231034138390165
80	 11 	 NO2 	 NO2 	 0.006795305230297684 	 0.006795305230297684
80	 21 	 HN2O 	 HON2 	 0.0044288678940566425 	 0.0044288678940566425
80	 12 	 HN 	 NH 	 0.0017273403347221785 	 0.0017273403347221785
81	 17 	 H2O 	 OH2 	 4.670525406378566e-07 	 4.670525406378566e-07
81	 20 	 CH 	 CH 	 5.114209423728814e-07 	 5.114209423728814e-07
81	 0 	 H2 	 H2 	 3.2279347660296656e-05 	 3.2279347660296656e-05
81	 24 	 C 	 C 	 1.2529489343860793e-05 	 1.2529489343860793e-05
81	 2 	 FLi 	 LiF 	 0.005948202117945641 	 0.005948202117945641
81	 25 	 Li 	 Li 	 4.625418754164349e-05 	 4.625418754164349e-05
81	 21 	 HN2O 	 HON2 	 0.004428865272724086 	 0.004428865272724086
81	 8 	 HLi 	 LiH 	 1.1625811969750466e-05 	 1.1625811969750466e-05
81	 5 	 F2 	 F2 	 0.00023385927835405915 	 0.00023385927835405915
81	 23 	 HF2 	 HF2 	 0.001957103246300514 	 0.001957103246300514
81	 11 	 NO2 	 NO2 	 0.006795849620519531 	 0.006795849620519531
81	 1 	 N2 	 N2 	 1.5349760449399648e-08 	 1.5349760449399648e-08
81	 6 	 C2H2 	 C2H2 	 0.04829426330769996 	 0.04829426330769996
81	 3 	 CHN 	 CNH 	 0.003806716000715548 	 0.003806716000715548
81	 22 	 CH4O 	 CH4O 	 0.0001582153142806574 	 0.0001582153142806574
81	 14 	 N2O 	 N2O 	 0.004522955773001944 	 0.004522955773001944
81	 7 	 CO 	 OC 	 0.0001822188594905797 	 0.0001822188594905797
81	 13 	 O3 	 O3 	 0.0077534171604931295 	 0.0077534171604931295
81	 15 	 CH3 	 CH3 	 3.210530330209854e-07 	 3.210530330209854e-07
81	 10 	 NO 	 NO 	 0.00019955331597522373 	 0.00019955331597522373
81	 18 	 H3N 	 NH3 	 0.00038940285970241425 	 0.00038940285970241425
81	 16 	 CH2 	 CH2 	 0.003116599206116737 	 0.003116599206116737
81	 4 	 CO2 	 CO2 	 0.004521684323698926 	 0.004521684323698926
81	 9 	 Na2 	 Na2 	 1.3191135385108193e-07 	 1.3191135385108193e-07
81	 19 	 HO 	 OH 	 2.724890766062669e-06 	 2.724890766062669e-06
81	 12 	 HN 	 NH 	 0.0017263771815069213 	 0.0017263771815069213
82	 3 	 CHN 	 CNH 	 0.003800717783569766 	 0.003800717783569766
82	 14 	 N2O 	 N2O 	 0.00452651182293221 	 0.00452651182293221
82	 16 	 CH2 	 CH2 	 0.0031164371662430594 	 0.0031164371662430594
82	 6 	 C2H2 	 C2H2 	 0.02948389777780521 	 0.02948389777780521
82	 4 	 CO2 	 CO2 	 0.00452274864282179 	 0.00452274864282179
82	 5 	 F2 	 F2 	 0.00023382436829045696 	 0.00023382436829045696
82	 13 	 O3 	 O3 	 0.0077556703074929826 	 0.0077556703074929826
82	 9 	 Na2 	 Na2 	 1.3293282808903526e-07 	 1.3293282808903526e-07
82	 17 	 H2O 	 OH2 	 4.6637070420235736e-07 	 4.6637070420235736e-07
82	 19 	 HO 	 OH 	 3.6046662391689196e-09 	 3.6046662391689196e-09
82	 23 	 HF2 	 HF2 	 0.0019571044071225005 	 0.0019571044071225005
82	 10 	 NO 	 NO 	 0.0001994001869876923 	 0.0001994001869876923
82	 1 	 N2 	 N2 	 2.0499464144092496e-08 	 2.0499464144092496e-08
82	 12 	 HN 	 NH 	 0.0017273917003555253 	 0.0017273917003555253
82	 18 	 H3N 	 NH3 	 0.00038957541967263337 	 0.00038957541967263337
82	 15 	 CH3 	 CH3 	 3.060956567844854e-07 	 3.060956567844854e-07
82	 11 	 NO2 	 NO2 	 0.006795289940034973 	 0.006795289940034973
