#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
25	 18 	 H3N 	 NH3 	 0.0002976123549717536 	 0.0002976123549717536
25	 2 	 FLi 	 LiF 	 0.0077890688236444405 	 0.0077890688236444405
25	 12 	 HN 	 NH 	 0.0008378415669539892 	 0.0008378415669539892
25	 13 	 O3 	 O3 	 0.004742052198891741 	 0.004742052198891741
25	 3 	 CHN 	 CNH 	 0.005473369738380479 	 0.005473369738380479
25	 16 	 CH2 	 CH2 	 0.002902887289814753 	 0.002902887289814753
25	 25 	 Li 	 Li 	 2.674060160453786e-05 	 2.674060160453786e-05
25	 14 	 N2O 	 N2O 	 0.004015025310714395 	 0.004015025310714395
25	 1 	 N2 	 N2 	 1.8068383471204097e-07 	 1.8068383471204097e-07
25	 0 	 H2 	 H2 	 1.6170221956646092e-05 	 1.6170221956646092e-05
25	 17 	 H2O 	 OH2 	 6.905849312263728e-05 	 6.905849312263728e-05
25	 21 	 HN2O 	 HON2 	 0.004604942295761982 	 0.004604942295761982
25	 8 	 HLi 	 LiH 	 1.7686846009330746e-05 	 1.7686846009330746e-05
25	 10 	 NO 	 NO 	 0.0001394876328763393 	 0.0001394876328763393
25	 20 	 CH 	 CH 	 7.619728324981403e-06 	 7.619728324981403e-06
25	 7 	 CO 	 OC 	 0.0004010410074170149 	 0.0004010410074170149
25	 6 	 C2H2 	 C2H2 	 0.00017234266671608688 	 0.00017234266671608688
26	 9 	 Na2 	 Na2 	 2.870303875691584e-07 	 2.870303875691584e-07
26	 4 	 CO2 	 CO2 	 0.007412523272452387 	 0.007412523272452387
26	 1 	 N2 	 N2 	 7.451714380814571e-08 	 7.451714380814571e-08
26	 11 	 NO2 	 NO2 	 0.005715642955861179 	 0.005715642955861179
26	 16 	 CH2 	 CH2 	 0.002922473326058581 	 0.002922473326058581
26	 10 	 NO 	 NO 	 0.00014645171372957303 	 0.00014645171372957303
26	 2 	 FLi 	 LiF 	 0.007657421088704075 	 0.007657421088704075
26	 23 	 HF2 	 HF2 	 0.002415342926177425 	 0.002415342926177425
26	 18 	 H3N 	 NH3 	 0.0002963954849451424 	 0.0002963954849451424
26	 20 	 CH 	 CH 	 7.85520533278489e-06 	 7.85520533278489e-06
26	 25 	 Li 	 Li 	 2.7816188896814273e-05 	 2.7816188896814273e-05
26	 14 	 N2O 	 N2O 	 0.004329504594334083 	 0.004329504594334083
26	 7 	 CO 	 OC 	 0.00037478802563752284 	 0.00037478802563752284
26	 0 	 H2 	 H2 	 1.670426660878606e-05 	 1.670426660878606e-05
26	 15 	 CH3 	 CH3 	 3.909824740065396e-06 	 3.909824740065396e-06
26	 6 	 C2H2 	 C2H2 	 0.00015598369487354109 	 0.00015598369487354109
26	 5 	 F2 	 F2 	 0.0001804930973581314 	 0.0001804930973581314
26	 8 	 HLi 	 LiH 	 1.8468739998613127e-05 	 1.8468739998613127e-05
26	 13 	 O3 	 O3 	 0.005246293412671618 	 0.005246293412671618
26	 24 	 C 	 C 	 4.445008198100139e-06 	 4.445008198100139e-06
26	 22 	 CH4O 	 CH4O 	 0.00030557193320427273 	 0.00030557193320427273
26	 21 	 HN2O 	 HON2 	 0.0047595102892234635 	 0.0047595102892234635
26	 17 	 H2O 	 OH2 	 6.903011927773135e-05 	 6.903011927773135e-05
26	 19 	 HO 	 OH 	 1.5958352481309288e-06 	 1.5958352481309288e-06
26	 12 	 HN 	 NH 	 0.0009094379829371178 	 0.0009094379829371178
26	 3 	 CHN 	 CNH 	 0.005335914037832247 	 0.005335914037832247
27	 0 	 H2 	 H2 	 1.5096569525676576e-05 	 1.5096569525676576e-05
27	 1 	 N2 	 N2 	 2.506705169430886e-09 	 2.506705169430886e-09
27	 12 	 HN 	 NH 	 0.0009100290669939152 	 0.0009100290669939152
27	 20 	 CH 	 CH 	 7.709548450611598e-06 	 7.709548450611598e-06
27	 23 	 HF2 	 HF2 	 0.0024161147416546813 	 0.0024161147416546813
27	 15 	 CH3 	 CH3 	 4.768117805502961e-06 	 4.768117805502961e-06
27	 11 	 NO2 	 NO2 	 0.005822308141998484 	 0.005822308141998484
27	 10 	 NO 	 NO 	 0.0001470347459852879 	 0.0001470347459852879
27	 19 	 HO 	 OH 	 1.853645126219635e-06 	 1.853645126219635e-06
27	 7 	 CO 	 OC 	 0.00037955432618672037 	 0.00037955432618672037
27	 25 	 Li 	 Li 	 3.0008829188578454e-05 	 3.0008829188578454e-05
27	 6 	 C2H2 	 C2H2 	 0.00015830540399856306 	 0.00015830540399856306
27	 4 	 CO2 	 CO2 	 0.007147836221886134 	 0.007147836221886134
27	 24 	 C 	 C 	 5.8295235672881906e-06 	 5.8295235672881906e-06
27	 9 	 Na2 	 Na2 	 3.8266251180855697e-07 	 3.8266251180855697e-07
27	 21 	 HN2O 	 HON2 	 0.004825688100293013 	 0.004825688100293013
27	 13 	 O3 	 O3 	 0.005278380944777492 	 0.005278380944777492
27	 17 	 H2O 	 OH2 	 7.170418764587753e-05 	 7.170418764587753e-05
27	 8 	 HLi 	 LiH 	 1.7690232781041454e-05 	 1.7690232781041454e-05
27	 3 	 CHN 	 CNH 	 0.005261384222443902 	 0.005261384222443902
27	 14 	 N2O 	 N2O 	 0.004470314802914119 	 0.004470314802914119
27	 2 	 FLi 	 LiF 	 0.007516192865501566 	 0.007516192865501566
27	 22 	 CH4O 	 CH4O 	 0.00030869618641775554 	 0.00030869618641775554
27	 16 	 CH2 	 CH2 	 0.002997943305437638 	 0.002997943305437638
27	 18 	 H3N 	 NH3 	 0.0003247632108758814 	 0.0003247632108758814
27	 5 	 F2 	 F2 	 0.0001879709339792493 	 0.0001879709339792493
28	 20 	 CH 	 CH 	 7.635828683430853e-06 	 7.635828683430853e-06
28	 17 	 H2O 	 OH2 	 7.206436608934984e-05 	 7.206436608934984e-05
28	 19 	 HO 	 OH 	 2.0093493947971764e-06 	 2.0093493947971764e-06
28	 7 	 CO 	 OC 	 0.00035630780165130853 	 0.00035630780165130853
28	 18 	 H3N 	 NH3 	 0.0003283968557834665 	 0.0003283968557834665
28	 15 	 CH3 	 CH3 	 5.883130428815356e-06 	 5.883130428815356e-06
28	 3 	 CHN 	 CNH 	 0.005192240713021741 	 0.005192240713021741
28	 4 	 CO2 	 CO2 	 0.006841498637275225 	 0.006841498637275225
28	 24 	 C 	 C 	 8.440394956748434e-06 	 8.440394956748434e-06
28	 2 	 FLi 	 LiF 	 0.007450264715556046 	 0.007450264715556046
28	 1 	 N2 	 N2 	 4.4920059138909956e-07 	 4.4920059138909956e-07
28	 22 	 CH4O 	 CH4O 	 0.0003161282885542271 	 0.0003161282885542271
28	 13 	 O3 	 O3 	 0.005694696914200909 	 0.005694696914200909
28	 12 	 HN 	 NH 	 0.001018290505692804 	 0.001018290505692804
28	 10 	 NO 	 NO 	 0.00017505882959257217 	 0.00017505882959257217
28	 23 	 HF2 	 HF2 	 0.002524985202085757 	 0.002524985202085757
28	 9 	 Na2 	 Na2 	 3.8712488276271634e-07 	 3.8712488276271634e-07
28	 6 	 C2H2 	 C2H2 	 0.00017318590563240627 	 0.00017318590563240627
28	 8 	 HLi 	 LiH 	 1.5345770280164312e-05 	 1.5345770280164312e-05
28	 0 	 H2 	 H2 	 1.2017214115228572e-05 	 1.2017214115228572e-05
28	 16 	 CH2 	 CH2 	 0.0030146060467440053 	 0.0030146060467440053
28	 11 	 NO2 	 NO2 	 0.0058603654148232515 	 0.0058603654148232515
28	 14 	 N2O 	 N2O 	 0.004253042485043938 	 0.004253042485043938
28	 21 	 HN2O 	 HON2 	 0.00465545365266146 	 0.00465545365266146
28	 5 	 F2 	 F2 	 0.00017610612313004632 	 0.00017610612313004632
28	 25 	 Li 	 Li 	 2.9505066992441786e-05 	 2.9505066992441786e-05
29	 23 	 HF2 	 HF2 	 0.0023962811318143868 	 0.0023962811318143868
29	 14 	 N2O 	 N2O 	 0.0038960324018424745 	 0.0038960324018424745
29	 11 	 NO2 	 NO2 	 0.005234816041431527 	 0.005234816041431527
29	 18 	 H3N 	 NH3 	 0.00036297987807510886 	 0.00036297987807510886
29	 0 	 H2 	 H2 	 7.924371770960204e-06 	 7.924371770960204e-06
29	 25 	 Li 	 Li 	 2.8223447834693446e-05 	 2.8223447834693446e-05
29	 7 	 CO 	 OC 	 0.0004224015212515832 	 0.0004224015212515832
29	 17 	 H2O 	 OH2 	 0.00011600906245090294 	 0.00011600906245090294
29	 9 	 Na2 	 Na2 	 2.104019242748124e-07 	 2.104019242748124e-07
29	 4 	 CO2 	 CO2 	 0.00785099528369204 	 0.00785099528369204
29	 8 	 HLi 	 LiH 	 8.946185426642225e-06 	 8.946185426642225e-06
29	 6 	 C2H2 	 C2H2 	 0.00019650586344546829 	 0.00019650586344546829
29	 5 	 F2 	 F2 	 0.00015569595409129687 	 0.00015569595409129687
29	 15 	 CH3 	 CH3 	 6.364289354951308e-06 	 6.364289354951308e-06
29	 24 	 C 	 C 	 6.4637366574013275e-06 	 6.4637366574013275e-06
29	 20 	 CH 	 CH 	 5.987667817170211e-06 	 5.987667817170211e-06
29	 3 	 CHN 	 CNH 	 0.005077357338340702 	 0.005077357338340702
29	 16 	 CH2 	 CH2 	 0.0029401310774745926 	 0.0029401310774745926
29	 1 	 N2 	 N2 	 4.508594825344277e-07 	 4.508594825344277e-07
29	 2 	 FLi 	 LiF 	 0.007643035876765822 	 0.007643035876765822
29	 21 	 HN2O 	 HON2 	 0.0042365771464045205 	 0.0042365771464045205
29	 13 	 O3 	 O3 	 0.004202827272281793 	 0.004202827272281793
29	 19 	 HO 	 OH 	 3.656227132267141e-06 	 3.656227132267141e-06
29	 22 	 CH4O 	 CH4O 	 0.00026528236462990666 	 0.00026528236462990666
29	 10 	 NO 	 NO 	 0.00010326127279323826 	 0.00010326127279323826
29	 12 	 HN 	 NH 	 0.000893761356286468 	 0.000893761356286468
30	 1 	 N2 	 N2 	 3.5294663027515357e-07 	 3.5294663027515357e-07
30	 8 	 HLi 	 LiH 	 8.015856289404631e-06 	 8.015856289404631e-06
30	 12 	 HN 	 NH 	 0.0008959563268860777 	 0.0008959563268860777
30	 6 	 C2H2 	 C2H2 	 0.00019809521296980135 	 0.00019809521296980135
30	 25 	 Li 	 Li 	 2.9529440408424737e-05 	 2.9529440408424737e-05
30	 0 	 H2 	 H2 	 6.197143431017094e-06 	 6.197143431017094e-06
30	 21 	 HN2O 	 HON2 	 0.004237516013505075 	 0.004237516013505075
30	 4 	 CO2 	 CO2 	 0.007863360834213677 	 0.007863360834213677
30	 2 	 FLi 	 LiF 	 0.007627968406556569 	 0.007627968406556569
30	 13 	 O3 	 O3 	 0.004214996800436492 	 0.004214996800436492
30	 20 	 CH 	 CH 	 5.828712110451693e-06 	 5.828712110451693e-06
30	 17 	 H2O 	 OH2 	 0.00012286191650585712 	 0.00012286191650585712
30	 24 	 C 	 C 	 8.196738563118999e-06 	 8.196738563118999e-06
30	 7 	 CO 	 OC 	 0.00041938977803086385 	 0.00041938977803086385
30	 9 	 Na2 	 Na2 	 2.7367984487447217e-07 	 2.7367984487447217e-07
30	 5 	 F2 	 F2 	 0.00016319863230111013 	 0.00016319863230111013
30	 11 	 NO2 	 NO2 	 0.005053758503137993 	 0.005053758503137993
30	 23 	 HF2 	 HF2 	 0.002366730197362052 	 0.002366730197362052
30	 3 	 CHN 	 CNH 	 0.004977656355399951 	 0.004977656355399951
30	 22 	 CH4O 	 CH4O 	 0.0002693833864703893 	 0.0002693833864703893
30	 14 	 N2O 	 N2O 	 0.00376400617948426 	 0.00376400617948426
30	 15 	 CH3 	 CH3 	 7.424162056233502e-06 	 7.424162056233502e-06
30	 10 	 NO 	 NO 	 0.00011026522280901713 	 0.00011026522280901713
30	 18 	 H3N 	 NH3 	 0.0003785753682123333 	 0.0003785753682123333
30	 19 	 HO 	 OH 	 3.993298294647679e-06 	 3.993298294647679e-06
30	 16 	 CH2 	 CH2 	 0.00297017237533958 	 0.00297017237533958
31	 0 	 H2 	 H2 	 5.9846048312535565e-06 	 5.9846048312535565e-06
31	 11 	 NO2 	 NO2 	 0.005100971556990111 	 0.005100971556990111
31	 24 	 C 	 C 	 9.493160223644211e-06 	 9.493160223644211e-06
31	 8 	 HLi 	 LiH 	 8.169586276681744e-06 	 8.169586276681744e-06
31	 6 	 C2H2 	 C2H2 	 0.0001783275689699819 	 0.0001783275689699819
31	 13 	 O3 	 O3 	 0.004381292063118508 	 0.004381292063118508
31	 25 	 Li 	 Li 	 3.0074342528640865e-05 	 3.0074342528640865e-05
31	 14 	 N2O 	 N2O 	 0.0037684245988251377 	 0.0037684245988251377
31	 16 	 CH2 	 CH2 	 0.0029716322664836456 	 0.0029716322664836456
31	 15 	 CH3 	 CH3 	 7.4616303890942695e-06 	 7.4616303890942695e-06
31	 3 	 CHN 	 CNH 	 0.004936922659152076 	 0.004936922659152076
31	 1 	 N2 	 N2 	 8.795931324045707e-08 	 8.795931324045707e-08
31	 17 	 H2O 	 OH2 	 0.0001244393123189598 	 0.0001244393123189598
31	 20 	 CH 	 CH 	 5.615926912218156e-06 	 5.615926912218156e-06
31	 12 	 HN 	 NH 	 0.0009339046206669944 	 0.0009339046206669944
31	 10 	 NO 	 NO 	 0.00010913834172961323 	 0.00010913834172961323
31	 7 	 CO 	 OC 	 0.00041033940612583664 	 0.00041033940612583664
31	 4 	 CO2 	 CO2 	 0.007604129045810849 	 0.007604129045810849
31	 9 	 Na2 	 Na2 	 2.414498248923576e-07 	 2.414498248923576e-07
31	 5 	 F2 	 F2 	 0.00016949423010846637 	 0.00016949423010846637
31	 19 	 HO 	 OH 	 4.403517895851265e-06 	 4.403517895851265e-06
31	 23 	 HF2 	 HF2 	 0.0024028312129763065 	 0.0024028312129763065
31	 2 	 FLi 	 LiF 	 0.007510970565567999 	 0.007510970565567999
31	 22 	 CH4O 	 CH4O 	 0.0002726717112791484 	 0.0002726717112791484
31	 21 	 HN2O 	 HON2 	 0.004449830141103844 	 0.004449830141103844
31	 18 	 H3N 	 NH3 	 0.00039219771367360914 	 0.00039219771367360914
32	 10 	 NO 	 NO 	 0.00011597025092755651 	 0.00011597025092755651
32	 0 	 H2 	 H2 	 5.4602394998317585e-06 	 5.4602394998317585e-06
32	 23 	 HF2 	 HF2 	 0.0024184879539945786 	 0.0024184879539945786
32	 17 	 H2O 	 OH2 	 0.00012340827563836314 	 0.00012340827563836314
32	 18 	 H3N 	 NH3 	 0.0003932048399993763 	 0.0003932048399993763
32	 19 	 HO 	 OH 	 4.532957748206681e-06 	 4.532957748206681e-06
32	 3 	 CHN 	 CNH 	 0.004857214136124957 	 0.004857214136124957
32	 20 	 CH 	 CH 	 5.678637288602364e-06 	 5.678637288602364e-06
32	 13 	 O3 	 O3 	 0.004574550655977448 	 0.004574550655977448
32	 16 	 CH2 	 CH2 	 0.0030093455871754325 	 0.0030093455871754325
32	 12 	 HN 	 NH 	 0.000984542656415408 	 0.000984542656415408
32	 5 	 F2 	 F2 	 0.00017897653977418104 	 0.00017897653977418104
32	 11 	 NO2 	 NO2 	 0.005336860481886512 	 0.005336860481886512
32	 1 	 N2 	 N2 	 1.2815402620407211e-08 	 1.2815402620407211e-08
32	 24 	 C 	 C 	 1.3501289896532989e-05 	 1.3501289896532989e-05
32	 25 	 Li 	 Li 	 3.483842907253647e-05 	 3.483842907253647e-05
32	 9 	 Na2 	 Na2 	 2.3702871156016696e-07 	 2.3702871156016696e-07
32	 7 	 CO 	 OC 	 0.00038556444090003786 	 0.00038556444090003786
32	 15 	 CH3 	 CH3 	 9.21730620631142e-06 	 9.21730620631142e-06
32	 22 	 CH4O 	 CH4O 	 0.00027658518227934264 	 0.00027658518227934264
32	 14 	 N2O 	 N2O 	 0.004010615490906659 	 0.004010615490906659
32	 4 	 CO2 	 CO2 	 0.007307926618438912 	 0.007307926618438912
32	 2 	 FLi 	 LiF 	 0.007447679564616519 	 0.007447679564616519
32	 21 	 HN2O 	 HON2 	 0.004575513762569448 	 0.004575513762569448
32	 6 	 C2H2 	 C2H2 	 0.000160282655678406 	 0.000160282655678406
32	 8 	 HLi 	 LiH 	 7.3044429501623585e-06 	 7.3044429501623585e-06
33	 13 	 O3 	 O3 	 0.00473230215324378 	 0.00473230215324378
33	 15 	 CH3 	 CH3 	 9.484468156804645e-06 	 9.484468156804645e-06
33	 4 	 CO2 	 CO2 	 0.007182170812139099 	 0.007182170812139099
33	 16 	 CH2 	 CH2 	 0.0030354621370383503 	 0.0030354621370383503
33	 24 	 C 	 C 	 1.4915257644519184e-05 	 1.4915257644519184e-05
33	 23 	 HF2 	 HF2 	 0.0024782847013145493 	 0.0024782847013145493
33	 18 	 H3N 	 NH3 	 0.00040537249358350304 	 0.00040537249358350304
33	 6 	 C2H2 	 C2H2 	 0.00014923020186282702 	 0.00014923020186282702
33	 11 	 NO2 	 NO2 	 0.005655157462856448 	 0.005655157462856448
33	 14 	 N2O 	 N2O 	 0.004293102223578871 	 0.004293102223578871
33	 1 	 N2 	 N2 	 3.681134720574288e-07 	 3.681134720574288e-07
33	 19 	 HO 	 OH 	 4.655025426023901e-06 	 4.655025426023901e-06
33	 0 	 H2 	 H2 	 5.26105123152745e-06 	 5.26105123152745e-06
33	 20 	 CH 	 CH 	 5.857259282114757e-06 	 5.857259282114757e-06
33	 9 	 Na2 	 Na2 	 3.426876737829283e-07 	 3.426876737829283e-07
33	 8 	 HLi 	 LiH 	 8.065918474917138e-06 	 8.065918474917138e-06
33	 2 	 FLi 	 LiF 	 0.007338378833702246 	 0.007338378833702246
33	 7 	 CO 	 OC 	 0.00035212313082314017 	 0.00035212313082314017
33	 5 	 F2 	 F2 	 0.0001975481544164368 	 0.0001975481544164368
33	 25 	 Li 	 Li 	 3.8156494591916256e-05 	 3.8156494591916256e-05
33	 17 	 H2O 	 OH2 	 0.0001164125895317466 	 0.0001164125895317466
33	 22 	 CH4O 	 CH4O 	 0.00028871644963938877 	 0.00028871644963938877
33	 10 	 NO 	 NO 	 0.00013847466350436948 	 0.00013847466350436948
33	 21 	 HN2O 	 HON2 	 0.004795659324409758 	 0.004795659324409758
33	 3 	 CHN 	 CNH 	 0.004728142775085954 	 0.004728142775085954
33	 12 	 HN 	 NH 	 0.001063884659020129 	 0.001063884659020129
34	 9 	 Na2 	 Na2 	 3.727905303440711e-07 	 3.727905303440711e-07
34	 14 	 N2O 	 N2O 	 0.004384482833399474 	 0.004384482833399474
34	 2 	 FLi 	 LiF 	 0.007315857007640364 	 0.007315857007640364
34	 21 	 HN2O 	 HON2 	 0.004786518202133487 	 0.004786518202133487
34	 5 	 F2 	 F2 	 0.00019771429090996475 	 0.00019771429090996475
34	 22 	 CH4O 	 CH4O 	 0.0002867551725392531 	 0.0002867551725392531
34	 23 	 HF2 	 HF2 	 0.002509453843527215 	 0.002509453843527215
34	 20 	 CH 	 CH 	 5.702768060006854e-06 	 5.702768060006854e-06
34	 3 	 CHN 	 CNH 	 0.004698083101679079 	 0.004698083101679079
34	 0 	 H2 	 H2 	 5.075844198310079e-06 	 5.075844198310079e-06
34	 19 	 HO 	 OH 	 5.537181785871931e-06 	 5.537181785871931e-06
34	 15 	 CH3 	 CH3 	 1.1716061315867693e-05 	 1.1716061315867693e-05
34	 8 	 HLi 	 LiH 	 7.21868563166715e-06 	 7.21868563166715e-06
34	 4 	 CO2 	 CO2 	 0.0068821464790496095 	 0.0068821464790496095
34	 24 	 C 	 C 	 1.9224380750120927e-05 	 1.9224380750120927e-05
34	 13 	 O3 	 O3 	 0.005048328726229239 	 0.005048328726229239
34	 25 	 Li 	 Li 	 3.7340099809856e-05 	 3.7340099809856e-05
34	 7 	 CO 	 OC 	 0.00034396181242240154 	 0.00034396181242240154
34	 16 	 CH2 	 CH2 	 0.003101291972792267 	 0.003101291972792267
34	 10 	 NO 	 NO 	 0.00014190333666867037 	 0.00014190333666867037
34	 1 	 N2 	 N2 	 9.383797274709357e-07 	 9.383797274709357e-07
34	 12 	 HN 	 NH 	 0.0011070763785898502 	 0.0011070763785898502
34	 11 	 NO2 	 NO2 	 0.00590098209827989 	 0.00590098209827989
34	 17 	 H2O 	 OH2 	 0.00012426469723282756 	 0.00012426469723282756
34	 6 	 C2H2 	 C2H2 	 0.00013021452898251732 	 0.00013021452898251732
34	 18 	 H3N 	 NH3 	 0.0004388037554632975 	 0.0004388037554632975
35	 12 	 HN 	 NH 	 0.0011142965167352022 	 0.0011142965167352022
35	 2 	 FLi 	 LiF 	 0.0072272441424386154 	 0.0072272441424386154
35	 9 	 Na2 	 Na2 	 3.3694719842136354e-07 	 3.3694719842136354e-07
35	 15 	 CH3 	 CH3 	 1.333777558843768e-05 	 1.333777558843768e-05
35	 5 	 F2 	 F2 	 0.00020805304361267473 	 0.00020805304361267473
35	 25 	 Li 	 Li 	 3.47417231559796e-05 	 3.47417231559796e-05
35	 6 	 C2H2 	 C2H2 	 0.00012420023453970603 	 0.00012420023453970603
35	 21 	 HN2O 	 HON2 	 0.004904943897505194 	 0.004904943897505194
35	 10 	 NO 	 NO 	 0.00014248624684581776 	 0.00014248624684581776
35	 22 	 CH4O 	 CH4O 	 0.00028992647804186453 	 0.00028992647804186453
35	 18 	 H3N 	 NH3 	 0.0004385291803353591 	 0.0004385291803353591
35	 8 	 HLi 	 LiH 	 6.669619617443842e-06 	 6.669619617443842e-06
35	 17 	 H2O 	 OH2 	 0.00012784336702457763 	 0.00012784336702457763
35	 14 	 N2O 	 N2O 	 0.004487096249326606 	 0.004487096249326606
35	 16 	 CH2 	 CH2 	 0.003106349423482511 	 0.003106349423482511
35	 19 	 HO 	 OH 	 6.32893379073308e-06 	 6.32893379073308e-06
35	 24 	 C 	 C 	 2.064582312657407e-05 	 2.064582312657407e-05
35	 11 	 NO2 	 NO2 	 0.005780244493600669 	 0.005780244493600669
35	 1 	 N2 	 N2 	 9.298268311648807e-07 	 9.298268311648807e-07
35	 7 	 CO 	 OC 	 0.0003466628855448387 	 0.0003466628855448387
35	 23 	 HF2 	 HF2 	 0.0025394308093414867 	 0.0025394308093414867
35	 3 	 CHN 	 CNH 	 0.004622194870224979 	 0.004622194870224979
35	 0 	 H2 	 H2 	 4.364789484512972e-06 	 4.364789484512972e-06
35	 13 	 O3 	 O3 	 0.004950275506899671 	 0.004950275506899671
35	 4 	 CO2 	 CO2 	 0.006848922893153005 	 0.006848922893153005
35	 20 	 CH 	 CH 	 5.323042045788215e-06 	 5.323042045788215e-06
36	 18 	 H3N 	 NH3 	 0.00044915804371046034 	 0.00044915804371046034
36	 21 	 HN2O 	 HON2 	 0.004897095853105629 	 0.004897095853105629
36	 8 	 HLi 	 LiH 	 6.513461140902327e-06 	 6.513461140902327e-06
36	 5 	 F2 	 F2 	 0.0002093135429976004 	 0.0002093135429976004
36	 9 	 Na2 	 Na2 	 3.012916085363965e-07 	 3.012916085363965e-07
36	 25 	 Li 	 Li 	 3.7899470482709416e-05 	 3.7899470482709416e-05
36	 15 	 CH3 	 CH3 	 1.4693172198374739e-05 	 1.4693172198374739e-05
36	 2 	 FLi 	 LiF 	 0.007181178266574384 	 0.007181178266574384
36	 4 	 CO2 	 CO2 	 0.006674890879823825 	 0.006674890879823825
36	 23 	 HF2 	 HF2 	 0.0025791285018698317 	 0.0025791285018698317
36	 3 	 CHN 	 CNH 	 0.004542821268229483 	 0.004542821268229483
36	 24 	 C 	 C 	 2.4458717044189377e-05 	 2.4458717044189377e-05
36	 12 	 HN 	 NH 	 0.001159310933257861 	 0.001159310933257861
36	 10 	 NO 	 NO 	 0.00015030427606320648 	 0.00015030427606320648
36	 22 	 CH4O 	 CH4O 	 0.00029533284484059807 	 0.00029533284484059807
36	 7 	 CO 	 OC 	 0.00031986655203287485 	 0.00031986655203287485
36	 19 	 HO 	 OH 	 6.913041780956242e-06 	 6.913041780956242e-06
36	 16 	 CH2 	 CH2 	 0.0031637363504507946 	 0.0031637363504507946
36	 1 	 N2 	 N2 	 2.192165119047696e-06 	 2.192165119047696e-06
36	 0 	 H2 	 H2 	 4.266761135514944e-06 	 4.266761135514944e-06
36	 20 	 CH 	 CH 	 5.489086558921311e-06 	 5.489086558921311e-06
36	 11 	 NO2 	 NO2 	 0.006186751742781915 	 0.006186751742781915
36	 13 	 O3 	 O3 	 0.005436753909386176 	 0.005436753909386176
36	 6 	 C2H2 	 C2H2 	 0.00010949986927612626 	 0.00010949986927612626
36	 14 	 N2O 	 N2O 	 0.0048669372778795605 	 0.0048669372778795605
36	 17 	 H2O 	 OH2 	 0.00013018423315451266 	 0.00013018423315451266
37	 16 	 CH2 	 CH2 	 0.003191442023461118 	 0.003191442023461118
37	 10 	 NO 	 NO 	 0.00015909363974312194 	 0.00015909363974312194
37	 14 	 N2O 	 N2O 	 0.004901722647305244 	 0.004901722647305244
37	 3 	 CHN 	 CNH 	 0.004444365163557249 	 0.004444365163557249
37	 2 	 FLi 	 LiF 	 0.007064383110855427 	 0.007064383110855427
37	 23 	 HF2 	 HF2 	 0.0026446975220725303 	 0.0026446975220725303
37	 0 	 H2 	 H2 	 4.048762769535299e-06 	 4.048762769535299e-06
37	 9 	 Na2 	 Na2 	 3.4492895185407996e-07 	 3.4492895185407996e-07
37	 5 	 F2 	 F2 	 0.00023022918725618458 	 0.00023022918725618458
37	 20 	 CH 	 CH 	 5.435994620564149e-06 	 5.435994620564149e-06
37	 24 	 C 	 C 	 3.035484965208045e-05 	 3.035484965208045e-05
37	 12 	 HN 	 NH 	 0.0012316388157123926 	 0.0012316388157123926
37	 11 	 NO2 	 NO2 	 0.006271658403177061 	 0.006271658403177061
37	 21 	 HN2O 	 HON2 	 0.0052093152710366965 	 0.0052093152710366965
37	 25 	 Li 	 Li 	 4.020724980426765e-05 	 4.020724980426765e-05
37	 6 	 C2H2 	 C2H2 	 0.00010336646508832305 	 0.00010336646508832305
37	 8 	 HLi 	 LiH 	 5.922726861020227e-06 	 5.922726861020227e-06
37	 17 	 H2O 	 OH2 	 0.00013868826490432413 	 0.00013868826490432413
37	 19 	 HO 	 OH 	 8.327704396349353e-06 	 8.327704396349353e-06
37	 4 	 CO2 	 CO2 	 0.0062837829019809525 	 0.0062837829019809525
37	 22 	 CH4O 	 CH4O 	 0.00029982831059288087 	 0.00029982831059288087
37	 7 	 CO 	 OC 	 0.0003007476258010997 	 0.0003007476258010997
37	 15 	 CH3 	 CH3 	 2.0487829764552928e-05 	 2.0487829764552928e-05
37	 18 	 H3N 	 NH3 	 0.0005010010975280375 	 0.0005010010975280375
37	 1 	 N2 	 N2 	 3.3856026905699194e-06 	 3.3856026905699194e-06
37	 13 	 O3 	 O3 	 0.005614913629204051 	 0.005614913629204051
38	 11 	 NO2 	 NO2 	 0.006415763614818646 	 0.006415763614818646
38	 7 	 CO 	 OC 	 0.00029330642443709714 	 0.00029330642443709714
38	 14 	 N2O 	 N2O 	 0.005080443792155929 	 0.005080443792155929
38	 24 	 C 	 C 	 3.491139285053756e-05 	 3.491139285053756e-05
38	 1 	 N2 	 N2 	 3.757144555484019e-06 	 3.757144555484019e-06
38	 15 	 CH3 	 CH3 	 2.1611496293497225e-05 	 2.1611496293497225e-05
38	 8 	 HLi 	 LiH 	 6.268142877461529e-06 	 6.268142877461529e-06
38	 17 	 H2O 	 OH2 	 0.00013899324791020925 	 0.00013899324791020925
38	 21 	 HN2O 	 HON2 	 0.005333670207673673 	 0.005333670207673673
38	 9 	 Na2 	 Na2 	 4.1936050241039237e-07 	 4.1936050241039237e-07
38	 4 	 CO2 	 CO2 	 0.006143576706345532 	 0.006143576706345532
38	 2 	 FLi 	 LiF 	 0.0070013229318100405 	 0.0070013229318100405
38	 22 	 CH4O 	 CH4O 	 0.0003052745936892566 	 0.0003052745936892566
38	 12 	 HN 	 NH 	 0.0012911295056553984 	 0.0012911295056553984
